id_cliente_anon,zona,tipo_cliente,mes,tipo_servicio,superficie_m2,distancia_km,tecnico_id,servicios_mes,monto_mensual_ars
237,DESCONOCIDA,Residencial,9,Fumigación,82,15.1,1,0,1946
237,DESCONOCIDA,Residencial,10,Desinfección,146,14.7,6,2,18436
237,DESCONOCIDA,Residencial,11,Desratización,129,12.7,8,1,9676
237,DESCONOCIDA,Residencial,12,Desratización,273,12.6,7,1,15888
238,DESCONOCIDA,Residencial,1,Desinfección,117,13.1,3,0,3458
238,DESCONOCIDA,Residencial,2,Fumigación,208,14.1,2,2,18582
238,DESCONOCIDA,Residencial,3,Desinfección,142,12.5,7,1,10161
238,DESCONOCIDA,Residencial,4,Fumigación,51,13.9,6,2,13059
238,DESCONOCIDA,Residencial,5,Desinfección,75,16.0,8,3,28031
238,DESCONOCIDA,Residencial,6,Fumigación,80,14.8,3,2,20372
238,DESCONOCIDA,Residencial,7,Desinfección,89,12.4,5,3,24089
238,DESCONOCIDA,Residencial,8,Fumigación,111,12.5,3,0,0
238,DESCONOCIDA,Residencial,9,Fumigación,239,14.4,3,1,7147
238,DESCONOCIDA,Residencial,10,Desratización,122,12.7,6,1,13390
238,DESCONOCIDA,Residencial,11,Fumigación,95,15.1,1,1,11459
238,DESCONOCIDA,Residencial,12,Fumigación,216,12.4,1,2,21094
239,DESCONOCIDA,Residencial,1,Fumigación,215,13.1,7,3,31722
239,DESCONOCIDA,Residencial,2,Fumigación,47,14.0,1,1,8216
239,DESCONOCIDA,Residencial,3,Fumigación,129,12.6,1,2,18821
239,DESCONOCIDA,Residencial,4,Fumigación,257,12.7,7,3,30535
239,DESCONOCIDA,Residencial,5,Desratización,118,13.0,5,0,0
239,DESCONOCIDA,Residencial,6,Fumigación,77,12.1,7,2,20131
239,DESCONOCIDA,Residencial,7,Desratización,207,14.8,8,1,10469
239,DESCONOCIDA,Residencial,8,Desinfección,72,12.7,1,0,416
239,DESCONOCIDA,Residencial,9,Fumigación,143,13.4,5,4,38401
239,DESCONOCIDA,Residencial,10,Desinfección,117,13.4,5,0,1297
239,DESCONOCIDA,Residencial,11,Fumigación,59,12.4,6,2,18658
239,DESCONOCIDA,Residencial,12,Desinfección,232,14.5,8,2,11384
240,SAN MARTÍN,Residencial,1,Fumigación,163,31.5,3,0,1377
240,SAN MARTÍN,Residencial,2,Fumigación,279,30.3,5,1,11894
240,SAN MARTÍN,Residencial,3,Desratización,129,30.8,1,1,8637
240,SAN MARTÍN,Residencial,4,Desratización,79,33.0,7,1,9533
240,SAN MARTÍN,Residencial,5,Desratización,61,30.5,4,0,7435
240,SAN MARTÍN,Residencial,6,Fumigación,218,31.9,8,0,3867
240,SAN MARTÍN,Residencial,7,Desinfección,76,31.6,3,0,1740
240,SAN MARTÍN,Residencial,8,Fumigación,451,30.2,7,2,20890
240,SAN MARTÍN,Residencial,9,Fumigación,342,32.6,5,2,22321
240,SAN MARTÍN,Residencial,10,Fumigación,136,32.0,3,2,26774
240,SAN MARTÍN,Residencial,11,Desinfección,113,30.9,6,1,8484
240,SAN MARTÍN,Residencial,12,Fumigación,89,31.1,5,0,1631
241,DESCONOCIDA,Residencial,1,Fumigación,94,13.8,5,1,4861
241,DESCONOCIDA,Residencial,2,Desratización,403,12.0,3,0,0
241,DESCONOCIDA,Residencial,3,Fumigación,104,13.9,3,1,9406
241,DESCONOCIDA,Residencial,4,Fumigación,170,13.5,2,2,20399
241,DESCONOCIDA,Residencial,5,Fumigación,177,12.8,2,0,7424
241,DESCONOCIDA,Residencial,6,Desratización,225,13.1,1,2,19990
241,DESCONOCIDA,Residencial,7,Fumigación,162,12.9,5,2,19193
241,DESCONOCIDA,Residencial,8,Fumigación,130,12.4,3,0,2041
241,DESCONOCIDA,Residencial,9,Desinfección,85,13.7,7,0,430
241,DESCONOCIDA,Residencial,10,Desinfección,174,12.2,6,1,10072
241,DESCONOCIDA,Residencial,11,Fumigación,155,13.6,6,1,13678
241,DESCONOCIDA,Residencial,12,Desinfección,103,12.6,8,0,6261
242,DESCONOCIDA,Residencial,1,Desinfección,166,12.9,4,1,1576
242,DESCONOCIDA,Residencial,2,Desinfección,124,18.0,6,2,12541
242,DESCONOCIDA,Residencial,3,Fumigación,155,16.8,7,0,161
242,DESCONOCIDA,Residencial,4,Desratización,194,17.7,6,0,2126
242,DESCONOCIDA,Residencial,5,Fumigación,143,13.7,3,1,8592
242,DESCONOCIDA,Residencial,6,Fumigación,204,13.2,7,1,9470
242,DESCONOCIDA,Residencial,7,Fumigación,141,14.1,2,0,2252
242,DESCONOCIDA,Residencial,8,Fumigación,225,15.3,7,2,14810
242,DESCONOCIDA,Residencial,9,Fumigación,110,12.9,7,1,6656
242,DESCONOCIDA,Residencial,10,Desinfección,77,14.8,3,1,11193
242,DESCONOCIDA,Residencial,11,Fumigación,151,13.1,6,1,8136
242,DESCONOCIDA,Residencial,12,Fumigación,315,13.8,4,1,16151
243,DESCONOCIDA,Residencial,1,Fumigación,212,15.5,3,2,20981
243,DESCONOCIDA,Residencial,2,Fumigación,313,12.1,3,1,15960
243,DESCONOCIDA,Residencial,3,Desratización,103,13.7,8,0,4985
243,DESCONOCIDA,Residencial,4,Fumigación,129,12.8,4,0,13
243,DESCONOCIDA,Residencial,5,Fumigación,79,12.6,2,1,5347
243,DESCONOCIDA,Residencial,6,Fumigación,69,14.0,8,2,20075
243,DESCONOCIDA,Residencial,7,Fumigación,287,12.5,3,2,19956
243,DESCONOCIDA,Residencial,8,Fumigación,271,12.7,6,2,20142
243,DESCONOCIDA,Residencial,9,Desinfección,184,13.2,2,1,7773
243,DESCONOCIDA,Residencial,10,Desratización,103,16.2,4,0,0
243,DESCONOCIDA,Residencial,11,Fumigación,197,14.1,3,2,21470
243,DESCONOCIDA,Residencial,12,Desinfección,258,12.5,3,2,14857
244,DESCONOCIDA,Residencial,1,Desinfección,335,13.3,5,5,40263
244,DESCONOCIDA,Residencial,2,Desinfección,63,12.7,1,1,7468
244,DESCONOCIDA,Residencial,3,Fumigación,111,12.0,7,2,22244
244,DESCONOCIDA,Residencial,4,Fumigación,106,12.3,4,2,18636
244,DESCONOCIDA,Residencial,5,Fumigación,120,14.6,6,2,16198
244,DESCONOCIDA,Residencial,6,Desinfección,176,15.6,2,1,9204
244,DESCONOCIDA,Residencial,7,Desinfección,52,14.8,4,0,4923
244,DESCONOCIDA,Residencial,8,Fumigación,102,13.1,8,1,12447
244,DESCONOCIDA,Residencial,9,Fumigación,107,14.8,5,0,0
244,DESCONOCIDA,Residencial,10,Desratización,140,13.6,6,0,1645
244,DESCONOCIDA,Residencial,11,Desinfección,150,12.2,4,1,12284
244,DESCONOCIDA,Residencial,12,Desratización,119,13.2,1,2,20647
245,DESCONOCIDA,Residencial,1,Desinfección,377,13.7,6,2,13411
245,DESCONOCIDA,Residencial,2,Fumigación,125,13.0,7,0,0
245,DESCONOCIDA,Residencial,3,Desinfección,176,14.2,4,0,0
245,DESCONOCIDA,Residencial,4,Desinfección,193,12.4,2,3,20136
245,DESCONOCIDA,Residencial,5,Fumigación,83,13.0,6,5,41914
245,DESCONOCIDA,Residencial,6,Fumigación,85,13.0,2,2,14572
245,DESCONOCIDA,Residencial,7,Desinfección,195,12.8,1,0,289
245,DESCONOCIDA,Residencial,8,Fumigación,273,12.3,5,2,19050
245,DESCONOCIDA,Residencial,9,Desinfección,334,13.0,6,0,515
245,DESCONOCIDA,Residencial,10,Desinfección,84,14.0,7,0,2743
245,DESCONOCIDA,Residencial,11,Desratización,232,13.4,3,0,0
245,DESCONOCIDA,Residencial,12,Fumigación,135,12.5,3,1,14984
246,DESCONOCIDA,Residencial,1,Fumigación,270,12.1,8,1,13427
246,DESCONOCIDA,Residencial,2,Desinfección,165,12.0,1,0,0
246,DESCONOCIDA,Residencial,3,Fumigación,185,12.0,7,1,11324
246,DESCONOCIDA,Residencial,4,Desinfección,299,12.3,1,1,7494
246,DESCONOCIDA,Residencial,5,Desinfección,316,12.5,2,0,1447
246,DESCONOCIDA,Residencial,6,Fumigación,146,13.4,1,3,29813
246,DESCONOCIDA,Residencial,7,Fumigación,60,12.1,8,0,0
246,DESCONOCIDA,Residencial,8,Fumigación,92,13.3,7,0,142
246,DESCONOCIDA,Residencial,9,Fumigación,409,13.7,2,2,20159
246,DESCONOCIDA,Residencial,10,Desratización,190,16.0,4,1,11933
246,DESCONOCIDA,Residencial,11,Desinfección,84,14.0,2,1,7837
246,DESCONOCIDA,Residencial,12,Desinfección,100,13.9,2,2,16828
247,CAPITAL,Residencial,1,Desinfección,247,3.6,4,1,7534
247,CAPITAL,Residencial,2,Fumigación,371,6.7,2,1,5840
247,CAPITAL,Residencial,3,Desratización,139,5.4,8,0,95
247,CAPITAL,Residencial,4,Desinfección,271,5.0,3,8,67077
247,CAPITAL,Residencial,5,Desinfección,230,5.4,2,5,43132
247,CAPITAL,Residencial,6,Desratización,166,5.3,8,2,14890
247,CAPITAL,Residencial,7,Fumigación,204,9.0,1,2,19723
247,CAPITAL,Residencial,8,Desinfección,162,4.8,2,1,11473
247,CAPITAL,Residencial,9,Fumigación,276,5.4,4,3,28440
247,CAPITAL,Residencial,10,Fumigación,211,6.1,1,1,13801
247,CAPITAL,Residencial,11,Fumigación,63,5.9,6,0,0
247,CAPITAL,Residencial,12,Desratización,124,4.8,4,1,7239
248,DESCONOCIDA,Residencial,1,Desratización,84,14.1,4,1,6757
248,DESCONOCIDA,Residencial,2,Desinfección,148,14.7,3,0,1223
248,DESCONOCIDA,Residencial,3,Desinfección,121,14.1,6,4,29858
248,DESCONOCIDA,Residencial,4,Desinfección,98,12.4,5,3,26591
248,DESCONOCIDA,Residencial,5,Desratización,72,12.3,3,1,13146
248,DESCONOCIDA,Residencial,6,Fumigación,50,14.2,7,0,0
248,DESCONOCIDA,Residencial,7,Fumigación,274,13.1,4,1,12958
248,DESCONOCIDA,Residencial,8,Fumigación,274,12.4,7,3,27875
248,DESCONOCIDA,Residencial,9,Desinfección,71,12.3,4,0,3449
248,DESCONOCIDA,Residencial,10,Desinfección,164,14.1,7,0,0
248,DESCONOCIDA,Residencial,11,Fumigación,57,14.4,4,0,8975
248,DESCONOCIDA,Residencial,12,Fumigación,90,12.3,4,2,20478
249,DESCONOCIDA,Residencial,1,Desinfección,116,13.3,4,3,28595
249,DESCONOCIDA,Residencial,2,Fumigación,95,12.4,8,0,3230
249,DESCONOCIDA,Residencial,3,Desinfección,190,12.2,3,3,21871
249,DESCONOCIDA,Residencial,4,Desratización,44,12.2,5,1,570
249,DESCONOCIDA,Residencial,5,Fumigación,88,12.0,4,3,25483
249,DESCONOCIDA,Residencial,6,Fumigación,221,12.3,6,0,2932
249,DESCONOCIDA,Residencial,7,Desinfección,55,13.2,5,1,3350
249,DESCONOCIDA,Residencial,8,Desinfección,93,13.1,1,1,14202
249,DESCONOCIDA,Residencial,9,Fumigación,238,14.2,2,1,10153
249,DESCONOCIDA,Residencial,10,Desratización,396,12.5,6,2,29983
249,DESCONOCIDA,Residencial,11,Fumigación,274,15.2,4,1,9144
249,DESCONOCIDA,Residencial,12,Fumigación,115,12.9,6,3,29934
250,DESCONOCIDA,Comercial/Industrial,1,Desinfección,1036,16.3,7,3,36493
250,DESCONOCIDA,Comercial/Industrial,2,Desratización,601,12.9,7,2,20446
250,DESCONOCIDA,Comercial/Industrial,3,Fumigación,196,17.5,8,0,2459
250,DESCONOCIDA,Comercial/Industrial,4,Desinfección,157,15.8,8,1,10461
250,DESCONOCIDA,Comercial/Industrial,5,Desinfección,574,13.9,7,2,21932
250,DESCONOCIDA,Comercial/Industrial,6,Fumigación,344,12.4,7,1,14957
250,DESCONOCIDA,Comercial/Industrial,7,Fumigación,192,13.0,6,2,15165
250,DESCONOCIDA,Comercial/Industrial,8,Desratización,335,12.1,4,1,13287
250,DESCONOCIDA,Comercial/Industrial,9,Fumigación,664,12.2,6,1,9055
250,DESCONOCIDA,Comercial/Industrial,10,Fumigación,261,13.3,4,5,46895
250,DESCONOCIDA,Comercial/Industrial,11,Fumigación,257,13.0,6,3,26996
250,DESCONOCIDA,Comercial/Industrial,12,Desratización,333,14.4,7,4,44716
251,DESCONOCIDA,Residencial,1,Desinfección,131,14.0,2,2,18146
251,DESCONOCIDA,Residencial,2,Desinfección,110,12.1,8,2,14921
251,DESCONOCIDA,Residencial,3,Fumigación,191,13.4,5,0,888
251,DESCONOCIDA,Residencial,4,Desinfección,203,14.1,6,0,0
251,DESCONOCIDA,Residencial,5,Desinfección,129,12.9,3,1,9489
251,DESCONOCIDA,Residencial,6,Desinfección,92,14.1,4,2,14303
251,DESCONOCIDA,Residencial,7,Desratización,102,12.7,2,1,7270
251,DESCONOCIDA,Residencial,8,Fumigación,289,14.3,1,3,23253
251,DESCONOCIDA,Residencial,9,Desinfección,390,12.1,2,0,0
251,DESCONOCIDA,Residencial,10,Fumigación,65,13.7,4,0,232
251,DESCONOCIDA,Residencial,11,Fumigación,73,12.3,7,0,2591
251,DESCONOCIDA,Residencial,12,Fumigación,101,14.7,8,2,15983
252,DESCONOCIDA,Residencial,1,Fumigación,293,16.8,7,0,168
252,DESCONOCIDA,Residencial,2,Fumigación,110,12.0,5,2,23493
252,DESCONOCIDA,Residencial,3,Desinfección,191,15.8,5,6,51288
252,DESCONOCIDA,Residencial,4,Fumigación,123,13.3,7,3,26696
252,DESCONOCIDA,Residencial,5,Desinfección,102,12.4,1,1,6880
252,DESCONOCIDA,Residencial,6,Fumigación,119,14.6,4,0,6620
252,DESCONOCIDA,Residencial,7,Fumigación,71,14.6,1,1,10422
252,DESCONOCIDA,Residencial,8,Desinfección,204,12.7,6,1,7769
252,DESCONOCIDA,Residencial,9,Fumigación,92,13.1,8,3,27547
252,DESCONOCIDA,Residencial,10,Fumigación,97,13.9,1,2,16267
252,DESCONOCIDA,Residencial,11,Desinfección,86,14.2,4,1,4122
252,DESCONOCIDA,Residencial,12,Fumigación,319,13.2,7,2,20180
253,DESCONOCIDA,Residencial,1,Fumigación,106,17.3,5,2,22934
253,DESCONOCIDA,Residencial,2,Fumigación,154,15.6,5,0,494
253,DESCONOCIDA,Residencial,3,Desratización,49,12.4,5,0,207
253,DESCONOCIDA,Residencial,4,Desinfección,44,12.9,5,1,9981
253,DESCONOCIDA,Residencial,5,Desinfección,72,14.5,5,0,1431
253,DESCONOCIDA,Residencial,6,Desinfección,238,12.6,8,2,12335
253,DESCONOCIDA,Residencial,7,Fumigación,148,13.0,1,2,20415
253,DESCONOCIDA,Residencial,8,Fumigación,338,12.5,7,2,15763
253,DESCONOCIDA,Residencial,9,Desinfección,259,14.5,6,1,12812
253,DESCONOCIDA,Residencial,10,Fumigación,87,14.2,3,1,11533
253,DESCONOCIDA,Residencial,11,Fumigación,123,12.4,4,0,2344
253,DESCONOCIDA,Residencial,12,Fumigación,284,12.0,8,1,17141
254,DESCONOCIDA,Residencial,1,Fumigación,117,13.2,6,0,0
254,DESCONOCIDA,Residencial,2,Desratización,200,13.3,6,4,43286
254,DESCONOCIDA,Residencial,3,Fumigación,66,12.1,3,2,19153
254,DESCONOCIDA,Residencial,4,Fumigación,164,13.4,1,1,11988
254,DESCONOCIDA,Residencial,5,Fumigación,134,13.8,8,1,8920
254,DESCONOCIDA,Residencial,6,Desratización,87,12.6,7,0,2513
254,DESCONOCIDA,Residencial,7,Fumigación,126,13.1,8,1,9829
254,DESCONOCIDA,Residencial,8,Fumigación,163,13.2,4,1,13313
254,DESCONOCIDA,Residencial,9,Desinfección,233,14.7,1,2,17825
254,DESCONOCIDA,Residencial,10,Desinfección,323,12.4,6,1,12122
254,DESCONOCIDA,Residencial,11,Fumigación,215,14.9,8,3,27749
254,DESCONOCIDA,Residencial,12,Fumigación,268,15.1,4,3,29145
255,DESCONOCIDA,Comercial/Industrial,1,Fumigación,222,15.3,6,2,16945
255,DESCONOCIDA,Comercial/Industrial,2,Fumigación,204,14.5,2,4,42944
255,DESCONOCIDA,Comercial/Industrial,3,Fumigación,500,13.3,1,4,50314
255,DESCONOCIDA,Comercial/Industrial,4,Fumigación,185,13.0,1,2,17502
255,DESCONOCIDA,Comercial/Industrial,5,Fumigación,325,12.3,2,1,11821
255,DESCONOCIDA,Comercial/Industrial,6,Fumigación,570,12.2,6,1,16349
255,DESCONOCIDA,Comercial/Industrial,7,Desinfección,781,14.3,7,0,1481
255,DESCONOCIDA,Comercial/Industrial,8,Desratización,451,14.3,5,3,35596
255,DESCONOCIDA,Comercial/Industrial,9,Desinfección,213,13.8,2,6,45762
255,DESCONOCIDA,Comercial/Industrial,10,Fumigación,374,16.0,2,3,32532
255,DESCONOCIDA,Comercial/Industrial,11,Fumigación,399,14.5,3,2,19077
255,DESCONOCIDA,Comercial/Industrial,12,Desratización,253,12.0,3,0,5419
256,SAN MARTÍN,Residencial,1,Fumigación,60,34.5,8,0,0
256,SAN MARTÍN,Residencial,2,Fumigación,215,31.9,5,1,8028
256,SAN MARTÍN,Residencial,3,Desinfección,121,30.5,3,3,25179
256,SAN MARTÍN,Residencial,4,Desinfección,198,31.5,5,3,21513
256,SAN MARTÍN,Residencial,5,Desinfección,158,30.7,6,4,26850
256,SAN MARTÍN,Residencial,6,Fumigación,121,30.6,2,0,9840
256,SAN MARTÍN,Residencial,7,Fumigación,112,31.9,6,1,12958
256,SAN MARTÍN,Residencial,8,Desratización,132,31.5,3,1,11056
256,SAN MARTÍN,Residencial,9,Fumigación,185,30.6,6,1,12975
256,SAN MARTÍN,Residencial,10,Desinfección,46,34.4,5,0,3529
256,SAN MARTÍN,Residencial,11,Desinfección,182,31.2,6,1,7734
256,SAN MARTÍN,Residencial,12,Desinfección,174,31.7,5,3,24319
257,DESCONOCIDA,Residencial,1,Fumigación,214,12.7,7,1,9711
257,DESCONOCIDA,Residencial,2,Fumigación,304,12.6,3,2,19789
257,DESCONOCIDA,Residencial,3,Desinfección,94,16.5,4,2,14622
257,DESCONOCIDA,Residencial,4,Desratización,64,15.7,3,0,3540
257,DESCONOCIDA,Residencial,5,Desratización,153,13.3,7,0,403
257,DESCONOCIDA,Residencial,6,Fumigación,146,12.9,7,5,49890
257,DESCONOCIDA,Residencial,7,Fumigación,114,12.5,5,0,0
257,DESCONOCIDA,Residencial,8,Desratización,177,12.9,4,0,2324
257,DESCONOCIDA,Residencial,9,Desinfección,97,13.5,3,0,0
257,DESCONOCIDA,Residencial,10,Desratización,122,13.9,2,1,12171
257,DESCONOCIDA,Residencial,11,Fumigación,182,13.3,6,3,31787
257,DESCONOCIDA,Residencial,12,Desinfección,115,12.8,1,1,4972
258,DESCONOCIDA,Residencial,1,Desinfección,146,12.5,3,2,16896
258,DESCONOCIDA,Residencial,2,Desinfección,115,16.1,7,4,33316
258,DESCONOCIDA,Residencial,3,Fumigación,79,17.1,7,1,9261
258,DESCONOCIDA,Residencial,4,Fumigación,212,12.3,3,0,3579
258,DESCONOCIDA,Residencial,5,Desinfección,202,16.3,1,1,6906
258,DESCONOCIDA,Residencial,6,Fumigación,198,12.8,4,0,1829
258,DESCONOCIDA,Residencial,7,Fumigación,127,12.5,8,2,19389
258,DESCONOCIDA,Residencial,8,Desratización,222,13.9,1,1,11585
258,DESCONOCIDA,Residencial,9,Fumigación,227,12.6,7,2,23511
258,DESCONOCIDA,Residencial,10,Desinfección,282,12.8,4,1,9399
258,DESCONOCIDA,Residencial,11,Fumigación,128,12.7,5,2,17879
258,DESCONOCIDA,Residencial,12,Desinfección,151,13.0,7,2,21485
259,DESCONOCIDA,Residencial,1,Desratización,78,15.1,7,1,15624
259,DESCONOCIDA,Residencial,2,Fumigación,303,14.4,4,2,26994
259,DESCONOCIDA,Residencial,3,Fumigación,117,13.0,2,1,13609
259,DESCONOCIDA,Residencial,4,Fumigación,69,15.7,1,1,12169
259,DESCONOCIDA,Residencial,5,Fumigación,287,12.7,8,1,14945
259,DESCONOCIDA,Residencial,6,Desinfección,126,14.9,2,0,0
259,DESCONOCIDA,Residencial,7,Desratización,373,13.2,2,1,9550
259,DESCONOCIDA,Residencial,8,Fumigación,141,12.1,1,3,24148
259,DESCONOCIDA,Residencial,9,Fumigación,92,12.9,4,1,7832
259,DESCONOCIDA,Residencial,10,Fumigación,217,12.1,2,0,290
259,DESCONOCIDA,Residencial,11,Desinfección,122,14.2,2,2,11468
259,DESCONOCIDA,Residencial,12,Fumigación,194,12.5,6,2,19952
260,DESCONOCIDA,Residencial,1,Desinfección,95,14.5,7,0,0
260,DESCONOCIDA,Residencial,2,Desinfección,182,13.0,4,1,2370
260,DESCONOCIDA,Residencial,3,Desinfección,111,13.8,2,2,8257
260,DESCONOCIDA,Residencial,4,Fumigación,209,12.3,3,1,6899
260,DESCONOCIDA,Residencial,5,Desinfección,132,12.4,1,1,6728
260,DESCONOCIDA,Residencial,6,Fumigación,151,12.6,8,2,23036
260,DESCONOCIDA,Residencial,7,Fumigación,120,14.5,4,0,0
260,DESCONOCIDA,Residencial,8,Desratización,135,12.5,3,0,7681
260,DESCONOCIDA,Residencial,9,Desinfección,207,15.3,7,0,3191
260,DESCONOCIDA,Residencial,10,Fumigación,78,12.5,3,0,779
260,DESCONOCIDA,Residencial,11,Fumigación,162,12.7,6,1,7814
260,DESCONOCIDA,Residencial,12,Fumigación,488,16.4,4,2,21862
261,DESCONOCIDA,Residencial,1,Fumigación,264,12.7,5,4,37311
261,DESCONOCIDA,Residencial,2,Fumigación,127,12.5,2,4,36531
261,DESCONOCIDA,Residencial,3,Fumigación,147,13.9,6,1,8620
261,DESCONOCIDA,Residencial,4,Fumigación,107,13.7,7,0,3000
261,DESCONOCIDA,Residencial,5,Desinfección,190,12.8,2,1,4689
261,DESCONOCIDA,Residencial,6,Desinfección,70,12.5,7,0,1783
261,DESCONOCIDA,Residencial,7,Desinfección,111,16.1,5,1,8151
261,DESCONOCIDA,Residencial,8,Fumigación,92,12.0,8,0,0
261,DESCONOCIDA,Residencial,9,Desratización,110,17.5,5,0,0
261,DESCONOCIDA,Residencial,10,Desinfección,157,14.6,7,2,14784
261,DESCONOCIDA,Residencial,11,Desinfección,48,15.8,5,1,8175
261,DESCONOCIDA,Residencial,12,Desinfección,118,12.4,2,1,9625
262,SARMIENTO,Residencial,1,Desratización,105,60.3,6,0,5239
262,SARMIENTO,Residencial,2,Fumigación,233,62.7,7,3,35520
262,SARMIENTO,Residencial,3,Fumigación,84,60.3,1,1,12433
262,SARMIENTO,Residencial,4,Desinfección,158,60.2,6,0,3617
262,SARMIENTO,Residencial,5,Desinfección,127,60.6,2,0,3172
262,SARMIENTO,Residencial,6,Desinfección,243,61.1,1,0,5530
262,SARMIENTO,Residencial,7,Fumigación,224,61.0,8,0,3763
262,SARMIENTO,Residencial,8,Fumigación,333,60.4,2,1,16310
262,SARMIENTO,Residencial,9,Fumigación,248,60.6,8,2,26120
262,SARMIENTO,Residencial,10,Desratización,165,61.3,1,1,16239
262,SARMIENTO,Residencial,11,Desinfección,215,61.8,6,1,10505
262,SARMIENTO,Residencial,12,Fumigación,121,61.9,1,3,25625
263,DESCONOCIDA,Residencial,1,Fumigación,148,12.9,3,2,19893
263,DESCONOCIDA,Residencial,2,Fumigación,152,12.1,2,2,20070
263,DESCONOCIDA,Residencial,3,Desratización,86,15.1,8,1,4641
263,DESCONOCIDA,Residencial,4,Desinfección,238,13.7,6,1,13333
263,DESCONOCIDA,Residencial,5,Desinfección,291,15.9,1,1,10721
263,DESCONOCIDA,Residencial,6,Fumigación,128,12.9,3,1,14449
263,DESCONOCIDA,Residencial,7,Desinfección,134,13.7,2,3,24098
263,DESCONOCIDA,Residencial,8,Fumigación,97,12.2,1,0,1694
263,DESCONOCIDA,Residencial,9,Desinfección,74,14.2,3,0,2188
263,DESCONOCIDA,Residencial,10,Fumigación,202,13.5,5,2,18612
263,DESCONOCIDA,Residencial,11,Fumigación,76,12.2,1,1,6301
263,DESCONOCIDA,Residencial,12,Desinfección,74,12.9,3,2,11736
264,DESCONOCIDA,Comercial/Industrial,1,Desratización,525,14.9,1,3,43190
264,DESCONOCIDA,Comercial/Industrial,2,Fumigación,415,13.4,6,6,63746
264,DESCONOCIDA,Comercial/Industrial,3,Desinfección,545,12.1,2,2,15820
264,DESCONOCIDA,Comercial/Industrial,4,Fumigación,250,14.5,8,3,35633
264,DESCONOCIDA,Comercial/Industrial,5,Fumigación,946,12.8,3,1,18064
264,DESCONOCIDA,Comercial/Industrial,6,Fumigación,232,15.4,2,3,33433
264,DESCONOCIDA,Comercial/Industrial,7,Fumigación,286,12.2,3,1,4615
264,DESCONOCIDA,Comercial/Industrial,8,Fumigación,256,13.5,1,2,24501
264,DESCONOCIDA,Comercial/Industrial,9,Fumigación,930,14.6,7,4,49091
264,DESCONOCIDA,Comercial/Industrial,10,Fumigación,306,13.3,8,1,10572
264,DESCONOCIDA,Comercial/Industrial,11,Desratización,223,14.0,2,1,10662
264,DESCONOCIDA,Comercial/Industrial,12,Fumigación,1228,14.7,6,4,61012
265,DESCONOCIDA,Residencial,1,Desinfección,319,13.4,7,2,18111
265,DESCONOCIDA,Residencial,2,Fumigación,266,14.3,8,2,19095
265,DESCONOCIDA,Residencial,3,Desinfección,309,13.2,4,1,14391
265,DESCONOCIDA,Residencial,4,Fumigación,83,16.0,6,1,15199
265,DESCONOCIDA,Residencial,5,Fumigación,334,13.1,7,1,12208
265,DESCONOCIDA,Residencial,6,Fumigación,124,15.5,4,0,738
265,DESCONOCIDA,Residencial,7,Fumigación,168,14.9,8,0,5635
265,DESCONOCIDA,Residencial,8,Fumigación,137,12.2,6,1,13280
265,DESCONOCIDA,Residencial,9,Desinfección,289,12.5,4,0,0
265,DESCONOCIDA,Residencial,10,Desratización,47,16.7,4,2,26377
265,DESCONOCIDA,Residencial,11,Desinfección,78,13.9,3,0,0
265,DESCONOCIDA,Residencial,12,Desinfección,308,13.3,6,2,16152
266,DESCONOCIDA,Residencial,1,Fumigación,98,14.1,2,2,14564
266,DESCONOCIDA,Residencial,2,Fumigación,283,13.7,3,2,19262
266,DESCONOCIDA,Residencial,3,Fumigación,96,12.7,2,0,4498
266,DESCONOCIDA,Residencial,4,Fumigación,121,14.5,6,2,19360
266,DESCONOCIDA,Residencial,5,Fumigación,376,15.0,4,4,43200
266,DESCONOCIDA,Residencial,6,Fumigación,214,12.9,5,4,36785
266,DESCONOCIDA,Residencial,7,Fumigación,155,13.3,1,0,3110
266,DESCONOCIDA,Residencial,8,Fumigación,186,13.7,4,0,0
266,DESCONOCIDA,Residencial,9,Desinfección,249,14.3,4,3,24107
266,DESCONOCIDA,Residencial,10,Desinfección,150,12.7,5,6,46195
266,DESCONOCIDA,Residencial,11,Fumigación,195,16.7,3,0,215
266,DESCONOCIDA,Residencial,12,Desratización,475,14.2,3,1,13308
267,DESCONOCIDA,Residencial,1,Desratización,80,12.0,2,1,5784
267,DESCONOCIDA,Residencial,2,Fumigación,154,12.2,6,4,40675
267,DESCONOCIDA,Residencial,3,Fumigación,107,12.1,1,2,15751
267,DESCONOCIDA,Residencial,4,Fumigación,87,13.5,2,2,24612
267,DESCONOCIDA,Residencial,5,Desratización,153,15.0,4,0,2222
267,DESCONOCIDA,Residencial,6,Desratización,88,13.7,3,0,2877
267,DESCONOCIDA,Residencial,7,Fumigación,82,12.2,4,0,0
267,DESCONOCIDA,Residencial,8,Fumigación,132,12.2,4,1,8640
267,DESCONOCIDA,Residencial,9,Desinfección,191,12.9,7,0,4953
